"","intercept.coef","coef.high","p.intercept","p.high","infection.length","arena.size","initial.parasites","resist.diff"
"8024",3.72134664425143,-0.0834973612502809,0,0.000203036735045337,70,6,90,"10%"
"8025",3.70376806660768,-0.0810284149982964,0,0.000348758336253717,70,6,90,"10%"
"8026",3.71940865914876,-0.0823489537646193,0,0.000250590741006116,70,6,90,"10%"
"8027",3.71479083589844,-0.0883188419131187,0,9.15507911201226e-05,70,6,90,"10%"
"8028",3.72689752130145,-0.0843238200640327,0,0.000168830546546705,70,6,90,"10%"
"8029",3.71308414281075,-0.0749718057504705,0,0.000870081965371785,70,6,90,"10%"
"8030",3.71381593940397,-0.0996600314859678,0,1.08715232601694e-05,70,6,90,"10%"
"8031",3.73624002547377,-0.103930922848232,0,3.58468172390321e-06,70,6,90,"10%"
"8032",3.71819550844799,-0.111611297060884,0,8.5706654247156e-07,70,6,90,"10%"
"8033",3.71673778224234,-0.0870776877883675,0,0.000112467129002996,70,6,90,"10%"
"8034",3.72593436206495,-0.101060237926924,0,7.24573530707948e-06,70,6,90,"10%"
"8035",3.71039629757618,-0.0973185568785323,0,1.7786028145803e-05,70,6,90,"10%"
"8036",3.74525978755005,-0.117989815067798,0,1.40043866840945e-07,70,6,90,"10%"
"8037",3.71916614671881,-0.106358129556168,0,2.61406249111473e-06,70,6,90,"10%"
"8038",3.71892357546231,-0.0999302488125435,0,9.78076153345922e-06,70,6,90,"10%"
"8039",3.7052448082002,-0.082772286283863,0,0.000258082183474513,70,6,90,"10%"
